datetime,id,order,side,price,amount,cost
2025-07-01 07:21:30.802,100741,,sell,0.02329,2140.86,49.8606294
2025-07-01 07:21:30.802,100742,,sell,0.02329,1027.86,23.9388594
2025-07-01 07:21:30.802,100743,,sell,0.02325,1088.08,25.29786
2025-07-01 07:21:30.802,100744,,sell,0.02325,1628.02,37.851465
2025-07-01 07:21:30.802,100745,,sell,0.02322,789.7,18.336834
2025-07-01 07:21:30.802,100746,,sell,0.02322,1327.14,30.8161908
2025-07-01 07:21:30.802,100747,,sell,0.02322,1375.1,31.929822
2025-07-01 07:21:30.879,100748,,sell,0.02323,1400.15,32.5254845
2025-07-01 07:21:30.879,100749,,sell,0.02322,1384.71,32.1529662
2025-07-01 07:21:32.971,100750,,buy,0.02321,3111.68,72.2220928
2025-07-01 07:21:32.971,100751,,buy,0.02322,1596.15,37.062603
2025-07-01 07:21:32.971,100752,,buy,0.02323,4284.49,99.5287027
2025-07-01 07:21:32.971,100753,,buy,0.02323,1149.47,26.7021881
2025-07-01 07:21:32.971,100754,,buy,0.02323,2140.86,49.7321778
2025-07-01 07:21:32.971,100755,,buy,0.0233,22.57,0.525881
2025-07-01 07:21:36.143,100756,,buy,0.02327,1683.4,39.172718
2025-07-01 07:21:36.143,100757,,buy,0.02327,1502.51,34.9634077
2025-07-01 07:21:36.143,100758,,buy,0.02328,2135.99,49.7258472
2025-07-01 07:21:36.143,100759,,buy,0.02329,137.91,3.2119239
2025-07-01 07:21:36.143,100760,,buy,0.02329,2145.99,49.9801071
2025-07-01 07:21:36.143,100761,,buy,0.02331,4271.97,99.5796207
2025-07-01 07:21:36.725,100762,,buy,0.02337,1449.55,33.8759835
2025-07-01 07:21:40.018,100763,,sell,0.02326,1400.0,32.564
2025-07-01 07:21:40.056,100764,,sell,0.02326,152.49,3.5469174
2025-07-01 07:21:42.715,100765,,buy,0.02338,894.13,20.9047594
2025-07-01 07:21:42.842,100766,,sell,0.02337,1155.36,27.0007632
2025-07-01 07:21:42.842,100767,,sell,0.02336,3332.19,77.8399584
2025-07-01 07:21:43.433,100768,,sell,0.02342,1839.45,43.079919
2025-07-01 07:21:43.433,100769,,sell,0.02342,4284.49,100.3427558
2025-07-01 07:21:43.433,100770,,sell,0.02342,2140.86,50.1389412
2025-07-01 07:21:43.433,100771,,sell,0.02341,1144.79,26.7995339
2025-07-01 07:21:43.433,100772,,sell,0.02339,891.5,20.852185
2025-07-01 07:21:48.824,100773,,buy,0.0234,2140.86,50.096124
2025-07-01 07:21:48.824,100774,,buy,0.0234,152.65,3.57201
2025-07-01 07:21:48.824,100775,,buy,0.02341,4284.49,100.2999109
2025-07-01 07:21:48.824,100776,,buy,0.02342,3165.97,74.1470174
2025-07-01 07:21:48.824,100777,,buy,0.02342,550.32,12.8884944
2025-07-01 07:21:49.784,100778,,sell,0.02337,2139.69,50.0045553
2025-07-01 07:21:50.026,100779,,sell,0.02338,2140.86,50.0533068
2025-07-01 07:22:01.526,100780,,sell,0.02333,1400.0,32.662
2025-07-01 07:22:05.973,100781,,sell,0.02334,740.55,17.284437
2025-07-01 07:22:05.973,100782,,sell,0.02334,3158.14,73.7109876
2025-07-01 07:22:05.973,100783,,sell,0.02333,962.11,22.4460263
2025-07-01 07:22:07.404,100784,,sell,0.02324,1400.0,32.536
2025-07-01 07:22:44.145,100785,,sell,0.0232,786.43,18.245176
2025-07-01 07:22:44.145,100786,,sell,0.02319,4284.49,99.3573231
2025-07-01 07:22:44.145,100787,,sell,0.02317,531.11,12.3058187
2025-07-01 07:22:44.145,100788,,sell,0.02316,1589.58,36.8146728
2025-07-01 07:22:44.145,100789,,sell,0.02315,1469.71,34.0237865
2025-07-01 07:22:44.146,100790,,sell,0.02315,1030.29,23.8512135
2025-07-01 07:22:44.146,100791,,sell,0.02315,1080.09,25.0040835
